,Unnamed: 0,store_name,store_id,display_extra_info,display_id,last_scanned_datetime,name,previous_post_scan_num_facings,max_slots,payoff,product_id,cooler_day
15,58,WALMART SC #2511,7d4a839d-d9e2-46d3-bce4-6c8e630780eb,Self Checkout Market Entrance  ,25cf3fa3-bb5b-4945-a94d-590bdce753f6,2022-11-18 17:47:02+00:00,"POWERADE Mountain Berry Blast Bottle, 20 fl oz",2.0,36.0,5.705229793977813,ba7ba9c4-89d1-4f1e-958d-f6aaf1135a54,25cf3fa3-bb5b-4945-a94d-590bdce753f6_2022-11-18 17:47:02+00:00
17,60,WALMART SC #2511,7d4a839d-d9e2-46d3-bce4-6c8e630780eb,Self Checkout Market Entrance  ,25cf3fa3-bb5b-4945-a94d-590bdce753f6,2022-11-18 17:47:02+00:00,"Sprite Bottle, 20 fl oz",4.0,36.0,5.705229793977813,fac3c507-24ce-4dbb-872c-9dcaddc40dd6,25cf3fa3-bb5b-4945-a94d-590bdce753f6_2022-11-18 17:47:02+00:00
20,63,WALMART SC #2511,7d4a839d-d9e2-46d3-bce4-6c8e630780eb,Self Checkout Market Entrance  ,25cf3fa3-bb5b-4945-a94d-590bdce753f6,2022-11-18 17:47:02+00:00,"Coca-Cola Cherry Bottle, 20 fl oz",2.0,36.0,4.564183835182251,68767549-3cb3-4165-b0e3-1a3a75289e42,25cf3fa3-bb5b-4945-a94d-590bdce753f6_2022-11-18 17:47:02+00:00
21,64,WALMART SC #2511,7d4a839d-d9e2-46d3-bce4-6c8e630780eb,Self Checkout Market Entrance  ,25cf3fa3-bb5b-4945-a94d-590bdce753f6,2022-11-18 17:47:02+00:00,Monster Energy Zero Ultra 16oz Can,3.0,36.0,2.2820919175911256,97de171d-9ebe-4e3a-a948-8e74ec9b45e0,25cf3fa3-bb5b-4945-a94d-590bdce753f6_2022-11-18 17:47:02+00:00
22,65,WALMART SC #2511,7d4a839d-d9e2-46d3-bce4-6c8e630780eb,Self Checkout Market Entrance  ,25cf3fa3-bb5b-4945-a94d-590bdce753f6,2022-11-18 17:47:02+00:00,"Diet Coke Bottle, 20 fl oz",4.0,36.0,2.2820919175911256,a701c623-579d-42bd-a2fe-a34578c54b24,25cf3fa3-bb5b-4945-a94d-590bdce753f6_2022-11-18 17:47:02+00:00
23,66,WALMART SC #2511,7d4a839d-d9e2-46d3-bce4-6c8e630780eb,Self Checkout Market Entrance  ,25cf3fa3-bb5b-4945-a94d-590bdce753f6,2022-11-18 17:47:02+00:00,"DASANI Purified Water Bottle, 20 fl oz",6.0,36.0,4.564183835182251,9d5d2259-6fa3-4d29-8cde-fe6b1498cd7d,25cf3fa3-bb5b-4945-a94d-590bdce753f6_2022-11-18 17:47:02+00:00
24,67,WALMART SC #2511,7d4a839d-d9e2-46d3-bce4-6c8e630780eb,Self Checkout Market Entrance  ,25cf3fa3-bb5b-4945-a94d-590bdce753f6,2022-11-18 17:47:02+00:00,"Coca-Cola Zero Sugar Bottle, 20 fl oz",2.0,36.0,4.564183835182251,a2673d8c-c3a0-47d3-b72d-605503f1a21a,25cf3fa3-bb5b-4945-a94d-590bdce753f6_2022-11-18 17:47:02+00:00
51,102,SMITH'S #40075              AB,c98cad77-54cd-4289-a59a-f76f97de430a,Checkstand 4,5d2214f1-4b7a-443b-962f-a290280ba4b3,2022-11-17 15:43:16+00:00,"Diet Coke Bottle, 20 fl oz",2.0,11.0,2.0593493028244545,a701c623-579d-42bd-a2fe-a34578c54b24,5d2214f1-4b7a-443b-962f-a290280ba4b3_2022-11-17 15:43:16+00:00
52,103,SMITH'S #40075              AB,c98cad77-54cd-4289-a59a-f76f97de430a,Checkstand 4,5d2214f1-4b7a-443b-962f-a290280ba4b3,2022-11-17 15:43:16+00:00,"Coca-Cola Zero Sugar Bottle, 20 fl oz",2.0,11.0,1.0296746514122272,a2673d8c-c3a0-47d3-b72d-605503f1a21a,5d2214f1-4b7a-443b-962f-a290280ba4b3_2022-11-17 15:43:16+00:00
53,104,SMITH'S #40075              AB,c98cad77-54cd-4289-a59a-f76f97de430a,Checkstand 4,5d2214f1-4b7a-443b-962f-a290280ba4b3,2022-11-17 15:43:16+00:00,"Coca-Cola Bottle, 20 fl oz",3.0,11.0,4.633535931355023,cc8c2d73-c386-4814-91b0-f338947f26bc,5d2214f1-4b7a-443b-962f-a290280ba4b3_2022-11-17 15:43:16+00:00
54,105,SMITH'S #40075              AB,c98cad77-54cd-4289-a59a-f76f97de430a,Checkstand 4,5d2214f1-4b7a-443b-962f-a290280ba4b3,2022-11-17 15:43:16+00:00,"Coca-Cola Cherry Bottle, 20 fl oz",2.0,11.0,2.574186628530568,68767549-3cb3-4165-b0e3-1a3a75289e42,5d2214f1-4b7a-443b-962f-a290280ba4b3_2022-11-17 15:43:16+00:00
56,120,SMITH'S #40073 AB,cac6ac49-1067-4284-a6a8-547830066bba,Checkstand 7,fd1d3677-12e6-499a-a19b-731497647bd6,2022-11-18 15:51:18+00:00,"Coca-Cola Bottle, 20 fl oz",3.0,12.0,2.162162162162162,cc8c2d73-c386-4814-91b0-f338947f26bc,fd1d3677-12e6-499a-a19b-731497647bd6_2022-11-18 15:51:18+00:00
58,122,SMITH'S #40073 AB,cac6ac49-1067-4284-a6a8-547830066bba,Checkstand 7,fd1d3677-12e6-499a-a19b-731497647bd6,2022-11-18 15:51:18+00:00,"Coca-Cola Cherry Bottle, 20 fl oz",2.0,12.0,3.243243243243243,68767549-3cb3-4165-b0e3-1a3a75289e42,fd1d3677-12e6-499a-a19b-731497647bd6_2022-11-18 15:51:18+00:00
59,123,SMITH'S #40073 AB,cac6ac49-1067-4284-a6a8-547830066bba,Checkstand 7,fd1d3677-12e6-499a-a19b-731497647bd6,2022-11-18 15:51:18+00:00,"Diet Coke Bottle, 20 fl oz",2.0,12.0,1.081081081081081,a701c623-579d-42bd-a2fe-a34578c54b24,fd1d3677-12e6-499a-a19b-731497647bd6_2022-11-18 15:51:18+00:00
60,124,SMITH'S #40073 AB,cac6ac49-1067-4284-a6a8-547830066bba,Checkstand 7,fd1d3677-12e6-499a-a19b-731497647bd6,2022-11-18 15:51:18+00:00,"Coca-Cola Zero Sugar Bottle, 20 fl oz",2.0,12.0,1.081081081081081,a2673d8c-c3a0-47d3-b72d-605503f1a21a,fd1d3677-12e6-499a-a19b-731497647bd6_2022-11-18 15:51:18+00:00
61,129,SMITH'S #40073 AB,cac6ac49-1067-4284-a6a8-547830066bba,Cooler wall outside of self checkout ,288107a2-041a-4c98-9be6-b85daf111c8e,2022-11-18 15:47:11+00:00,"Coca-Cola Bottle, 20 fl oz",4.0,28.0,1.0794602698650675,cc8c2d73-c386-4814-91b0-f338947f26bc,288107a2-041a-4c98-9be6-b85daf111c8e_2022-11-18 15:47:11+00:00
64,133,SMITH'S #40073 AB,cac6ac49-1067-4284-a6a8-547830066bba,Cooler wall outside of self checkout ,288107a2-041a-4c98-9be6-b85daf111c8e,2022-11-18 15:47:11+00:00,"Coca-Cola with Coffee Caramel Can, 12 fl oz",3.0,28.0,5.397301349325338,0aeac24d-8446-4e66-ae04-a22e522f02ee,288107a2-041a-4c98-9be6-b85daf111c8e_2022-11-18 15:47:11+00:00
66,135,SMITH'S #40073 AB,cac6ac49-1067-4284-a6a8-547830066bba,Cooler wall outside of self checkout ,288107a2-041a-4c98-9be6-b85daf111c8e,2022-11-18 15:47:11+00:00,"Coca-Cola with Coffee Dark Blend Can, 12 fl oz",3.0,28.0,3.2383808095952027,ef4df6c3-988c-4605-b7fe-cad5d4d068f2,288107a2-041a-4c98-9be6-b85daf111c8e_2022-11-18 15:47:11+00:00
69,139,SMITH'S #40073 AB,cac6ac49-1067-4284-a6a8-547830066bba,Cooler wall outside of self checkout ,288107a2-041a-4c98-9be6-b85daf111c8e,2022-11-18 15:47:11+00:00,"Coca-Cola Zero Sugar Bottle, 20 fl oz",3.0,28.0,4.31784107946027,a2673d8c-c3a0-47d3-b72d-605503f1a21a,288107a2-041a-4c98-9be6-b85daf111c8e_2022-11-18 15:47:11+00:00
86,302,WALMART NM #4700,1724a8f7-c773-4545-8ec4-90a4f5bb5874,Checkstand 4,9431d062-7503-4048-8122-04ebbf7bec90,2022-11-17 17:25:27+00:00,"Coca-Cola Cherry Bottle, 20 fl oz",3.0,52.0,1.6628175519630488,68767549-3cb3-4165-b0e3-1a3a75289e42,9431d062-7503-4048-8122-04ebbf7bec90_2022-11-17 17:25:27+00:00
87,303,WALMART NM #4700,1724a8f7-c773-4545-8ec4-90a4f5bb5874,Checkstand 4,9431d062-7503-4048-8122-04ebbf7bec90,2022-11-17 17:25:27+00:00,"DASANI Purified Water Bottle, 20 fl oz",6.0,52.0,5.819861431870671,9d5d2259-6fa3-4d29-8cde-fe6b1498cd7d,9431d062-7503-4048-8122-04ebbf7bec90_2022-11-17 17:25:27+00:00
88,304,WALMART NM #4700,1724a8f7-c773-4545-8ec4-90a4f5bb5874,Checkstand 4,9431d062-7503-4048-8122-04ebbf7bec90,2022-11-17 17:25:27+00:00,"Fanta Orange Soda Bottle, 20 fl oz",4.0,52.0,1.6628175519630488,8c2671fe-cba1-4305-9590-3f42b021926c,9431d062-7503-4048-8122-04ebbf7bec90_2022-11-17 17:25:27+00:00
91,307,WALMART NM #4700,1724a8f7-c773-4545-8ec4-90a4f5bb5874,Checkstand 4,9431d062-7503-4048-8122-04ebbf7bec90,2022-11-17 17:25:27+00:00,"Diet Coke Bottle, 20 fl oz",3.0,52.0,0.8314087759815244,a701c623-579d-42bd-a2fe-a34578c54b24,9431d062-7503-4048-8122-04ebbf7bec90_2022-11-17 17:25:27+00:00
93,310,WALMART NM #4700,1724a8f7-c773-4545-8ec4-90a4f5bb5874,Checkstand 4,9431d062-7503-4048-8122-04ebbf7bec90,2022-11-17 17:25:27+00:00,"Sprite Bottle, 20 fl oz",3.0,52.0,0.8314087759815244,fac3c507-24ce-4dbb-872c-9dcaddc40dd6,9431d062-7503-4048-8122-04ebbf7bec90_2022-11-17 17:25:27+00:00
95,312,WALMART NM #4700,1724a8f7-c773-4545-8ec4-90a4f5bb5874,Checkstand 4,9431d062-7503-4048-8122-04ebbf7bec90,2022-11-17 17:25:27+00:00,Monster Energy Original 16oz Can,6.0,52.0,4.157043879907622,086d252c-c27e-40f3-bc96-19d03948cec0,9431d062-7503-4048-8122-04ebbf7bec90_2022-11-17 17:25:27+00:00
97,353,WALMART NM #3988,7687c99e-cba1-4231-952b-1d0abd725835,Self Checkout #6,b06c3ed6-f18b-487f-9729-7b2fbe731883,2022-11-17 17:59:07+00:00,"DASANI Purified Water Bottle, 20 fl oz",4.0,18.0,1.7297297297297298,9d5d2259-6fa3-4d29-8cde-fe6b1498cd7d,b06c3ed6-f18b-487f-9729-7b2fbe731883_2022-11-17 17:59:07+00:00
98,354,WALMART NM #3988,7687c99e-cba1-4231-952b-1d0abd725835,Self Checkout #6,b06c3ed6-f18b-487f-9729-7b2fbe731883,2022-11-17 17:59:07+00:00,"Coca-Cola Bottle, 20 fl oz",3.0,18.0,2.5945945945945947,cc8c2d73-c386-4814-91b0-f338947f26bc,b06c3ed6-f18b-487f-9729-7b2fbe731883_2022-11-17 17:59:07+00:00
100,356,WALMART NM #3988,7687c99e-cba1-4231-952b-1d0abd725835,Self Checkout #6,b06c3ed6-f18b-487f-9729-7b2fbe731883,2022-11-17 17:59:07+00:00,"Fanta Orange Soda Bottle, 20 fl oz",2.0,18.0,2.5945945945945947,8c2671fe-cba1-4305-9590-3f42b021926c,b06c3ed6-f18b-487f-9729-7b2fbe731883_2022-11-17 17:59:07+00:00
101,358,WALMART NM #3988,7687c99e-cba1-4231-952b-1d0abd725835,Self Checkout #6,b06c3ed6-f18b-487f-9729-7b2fbe731883,2022-11-17 17:59:07+00:00,"Sprite Bottle, 20 fl oz",2.0,18.0,2.5945945945945947,fac3c507-24ce-4dbb-872c-9dcaddc40dd6,b06c3ed6-f18b-487f-9729-7b2fbe731883_2022-11-17 17:59:07+00:00
103,360,MACEY'S AMERICAN FORK 1-1071,fe234b68-0f7a-4183-9ae3-a1725d5e5423,Self Checkout 77,ec8779d9-a24f-435e-b5e3-315ec92307b7,2022-11-17 14:40:56+00:00,Monster Energy Grape Ultra Violet 16oz Can,2.0,20.0,2.32258064516129,2361d359-1ee4-45d4-9321-50640621fa85,ec8779d9-a24f-435e-b5e3-315ec92307b7_2022-11-17 14:40:56+00:00
104,362,MACEY'S AMERICAN FORK 1-1071,fe234b68-0f7a-4183-9ae3-a1725d5e5423,Self Checkout 77,ec8779d9-a24f-435e-b5e3-315ec92307b7,2022-11-17 14:40:56+00:00,Monster Energy Lo-carb 16oz Can,2.0,20.0,2.32258064516129,5fe8d918-6505-46f5-893a-243991e86260,ec8779d9-a24f-435e-b5e3-315ec92307b7_2022-11-17 14:40:56+00:00
106,365,MACEY'S AMERICAN FORK 1-1071,fe234b68-0f7a-4183-9ae3-a1725d5e5423,Self Checkout 77,ec8779d9-a24f-435e-b5e3-315ec92307b7,2022-11-17 14:40:56+00:00,Monster Energy Zero Ultra 16oz Can,2.0,20.0,2.32258064516129,97de171d-9ebe-4e3a-a948-8e74ec9b45e0,ec8779d9-a24f-435e-b5e3-315ec92307b7_2022-11-17 14:40:56+00:00
107,366,MACEY'S AMERICAN FORK 1-1071,fe234b68-0f7a-4183-9ae3-a1725d5e5423,Self Checkout 77,ec8779d9-a24f-435e-b5e3-315ec92307b7,2022-11-17 14:40:56+00:00,Monster Energy Pipeline 16oz Can,3.0,20.0,0.7741935483870968,a7bebac9-5fbe-4d3f-a95b-225aba73482c,ec8779d9-a24f-435e-b5e3-315ec92307b7_2022-11-17 14:40:56+00:00
108,394,FRESH MARKET #1-2312,58675e29-42c7-42d4-a4a6-c9e36d0976d7,Self Checkout 73,b300ee40-d383-42d8-aab3-ebea04dd0954,2022-11-17 22:02:09+00:00,"Sprite Bottle, 20 fl oz",3.0,18.0,1.0495626822157436,fac3c507-24ce-4dbb-872c-9dcaddc40dd6,b300ee40-d383-42d8-aab3-ebea04dd0954_2022-11-17 22:02:09+00:00
110,396,FRESH MARKET #1-2312,58675e29-42c7-42d4-a4a6-c9e36d0976d7,Self Checkout 73,b300ee40-d383-42d8-aab3-ebea04dd0954,2022-11-17 22:02:09+00:00,"Fanta Orange Soda Bottle, 20 fl oz",2.0,18.0,1.0495626822157436,8c2671fe-cba1-4305-9590-3f42b021926c,b300ee40-d383-42d8-aab3-ebea04dd0954_2022-11-17 22:02:09+00:00
111,397,FRESH MARKET #1-2312,58675e29-42c7-42d4-a4a6-c9e36d0976d7,Self Checkout 73,b300ee40-d383-42d8-aab3-ebea04dd0954,2022-11-17 22:02:09+00:00,"Coca-Cola Bottle, 20 fl oz",2.0,18.0,1.0495626822157436,cc8c2d73-c386-4814-91b0-f338947f26bc,b300ee40-d383-42d8-aab3-ebea04dd0954_2022-11-17 22:02:09+00:00
113,399,FRESH MARKET #1-2312,58675e29-42c7-42d4-a4a6-c9e36d0976d7,Self Checkout 73,b300ee40-d383-42d8-aab3-ebea04dd0954,2022-11-17 22:02:09+00:00,"Sprite Zero Sugar Bottle, 20 fl oz",1.0,18.0,1.0495626822157436,42a8740c-a24f-45cb-b027-595a7a7d2458,b300ee40-d383-42d8-aab3-ebea04dd0954_2022-11-17 22:02:09+00:00
114,400,FRESH MARKET #1-2312,58675e29-42c7-42d4-a4a6-c9e36d0976d7,Self Checkout 73,b300ee40-d383-42d8-aab3-ebea04dd0954,2022-11-17 22:02:09+00:00,"Coca-Cola Zero Sugar Bottle, 20 fl oz",2.0,18.0,1.0495626822157436,a2673d8c-c3a0-47d3-b72d-605503f1a21a,b300ee40-d383-42d8-aab3-ebea04dd0954_2022-11-17 22:02:09+00:00
115,401,FRESH MARKET #1-2312,58675e29-42c7-42d4-a4a6-c9e36d0976d7,Self Checkout 73,b300ee40-d383-42d8-aab3-ebea04dd0954,2022-11-17 22:02:09+00:00,"Coca-Cola Cherry Bottle, 20 fl oz",2.0,18.0,1.0495626822157436,68767549-3cb3-4165-b0e3-1a3a75289e42,b300ee40-d383-42d8-aab3-ebea04dd0954_2022-11-17 22:02:09+00:00
122,474,MACEY'S PLEASANT  #1-1034             KA,9fb61ffb-3af7-4a72-9dc5-28ac6f7c9873,Checkstand 2,297e9eac-6325-45f7-8d78-0464863931a5,2022-11-17 19:17:52+00:00,"Sprite Bottle, 20 fl oz",3.0,28.0,1.9072847682119205,fac3c507-24ce-4dbb-872c-9dcaddc40dd6,297e9eac-6325-45f7-8d78-0464863931a5_2022-11-17 19:17:52+00:00
123,475,MACEY'S PLEASANT  #1-1034             KA,9fb61ffb-3af7-4a72-9dc5-28ac6f7c9873,Checkstand 2,297e9eac-6325-45f7-8d78-0464863931a5,2022-11-17 19:17:52+00:00,"Diet Coke Bottle, 20 fl oz",4.0,28.0,0.9536423841059604,a701c623-579d-42bd-a2fe-a34578c54b24,297e9eac-6325-45f7-8d78-0464863931a5_2022-11-17 19:17:52+00:00
124,476,MACEY'S PLEASANT  #1-1034             KA,9fb61ffb-3af7-4a72-9dc5-28ac6f7c9873,Checkstand 2,297e9eac-6325-45f7-8d78-0464863931a5,2022-11-17 19:17:52+00:00,"DASANI Purified Water Bottle, 20 fl oz",7.0,28.0,2.8609271523178808,9d5d2259-6fa3-4d29-8cde-fe6b1498cd7d,297e9eac-6325-45f7-8d78-0464863931a5_2022-11-17 19:17:52+00:00
126,478,MACEY'S PLEASANT  #1-1034             KA,9fb61ffb-3af7-4a72-9dc5-28ac6f7c9873,Checkstand 2,297e9eac-6325-45f7-8d78-0464863931a5,2022-11-17 19:17:52+00:00,"Coca-Cola Zero Sugar Bottle, 20 fl oz",3.0,28.0,2.8609271523178808,a2673d8c-c3a0-47d3-b72d-605503f1a21a,297e9eac-6325-45f7-8d78-0464863931a5_2022-11-17 19:17:52+00:00
128,480,MACEY'S PLEASANT  #1-1034             KA,9fb61ffb-3af7-4a72-9dc5-28ac6f7c9873,Checkstand 2,297e9eac-6325-45f7-8d78-0464863931a5,2022-11-17 19:17:52+00:00,"Coca-Cola Bottle, 20 fl oz",4.0,28.0,3.814569536423841,cc8c2d73-c386-4814-91b0-f338947f26bc,297e9eac-6325-45f7-8d78-0464863931a5_2022-11-17 19:17:52+00:00
156,559,REAM'S STORE #04,d42cdb23-7cb1-441e-b0db-b8de31f1cf05,Checkstand 1,b616b633-ca78-4e5e-a364-14e47d3284ae,2022-11-17 21:34:40+00:00,Monster Zero Ultra Peachy Keen 16oz,7.0,35.0,1.1276429130775254,5b87d545-f56c-4a19-bfb4-42f354ffa7a3,b616b633-ca78-4e5e-a364-14e47d3284ae_2022-11-17 21:34:40+00:00
157,560,REAM'S STORE #04,d42cdb23-7cb1-441e-b0db-b8de31f1cf05,Checkstand 1,b616b633-ca78-4e5e-a364-14e47d3284ae,2022-11-17 21:34:40+00:00,815154024174,1.0,35.0,1.1276429130775254,637262e1-cb00-43a2-b573-d1fbce5238fa,b616b633-ca78-4e5e-a364-14e47d3284ae_2022-11-17 21:34:40+00:00
158,561,REAM'S STORE #04,d42cdb23-7cb1-441e-b0db-b8de31f1cf05,Checkstand 1,b616b633-ca78-4e5e-a364-14e47d3284ae,2022-11-17 21:34:40+00:00,"Coca-Cola Mexico Glass Bottle, 355 mL",7.0,35.0,3.3829287392325766,2afbf093-57b7-4827-9aa7-440a5c947a39,b616b633-ca78-4e5e-a364-14e47d3284ae_2022-11-17 21:34:40+00:00
161,564,REAM'S STORE #04,d42cdb23-7cb1-441e-b0db-b8de31f1cf05,Checkstand 1,b616b633-ca78-4e5e-a364-14e47d3284ae,2022-11-17 21:34:40+00:00,815154023894,2.0,35.0,2.255285826155051,6f001ade-9c9e-4175-8d8d-645feb70702e,b616b633-ca78-4e5e-a364-14e47d3284ae_2022-11-17 21:34:40+00:00
171,576,WALMART SC #1768,9e9ea232-c315-4b3f-b49e-68213e743d14,Self Checkout 6,47d8ce50-195a-49b6-9f06-d3eb893e9ae3,2022-11-17 20:20:31+00:00,"Coca-Cola Cherry Bottle, 20 fl oz",2.0,42.0,1.0942249240121582,68767549-3cb3-4165-b0e3-1a3a75289e42,47d8ce50-195a-49b6-9f06-d3eb893e9ae3_2022-11-17 20:20:31+00:00
172,577,WALMART SC #1768,9e9ea232-c315-4b3f-b49e-68213e743d14,Self Checkout 6,47d8ce50-195a-49b6-9f06-d3eb893e9ae3,2022-11-17 20:20:31+00:00,"Fresca Bottle, 20 fl oz",4.0,42.0,2.1884498480243164,cc99ab45-2356-46c3-9e52-3a64599e8883,47d8ce50-195a-49b6-9f06-d3eb893e9ae3_2022-11-17 20:20:31+00:00
173,578,WALMART SC #1768,9e9ea232-c315-4b3f-b49e-68213e743d14,Self Checkout 6,47d8ce50-195a-49b6-9f06-d3eb893e9ae3,2022-11-17 20:20:31+00:00,"Diet Coke Bottle, 20 fl oz",7.0,42.0,5.471124620060791,a701c623-579d-42bd-a2fe-a34578c54b24,47d8ce50-195a-49b6-9f06-d3eb893e9ae3_2022-11-17 20:20:31+00:00
174,579,WALMART SC #1768,9e9ea232-c315-4b3f-b49e-68213e743d14,Self Checkout 6,47d8ce50-195a-49b6-9f06-d3eb893e9ae3,2022-11-17 20:20:31+00:00,"DASANI Purified Water Bottle, 20 fl oz",7.0,42.0,2.1884498480243164,9d5d2259-6fa3-4d29-8cde-fe6b1498cd7d,47d8ce50-195a-49b6-9f06-d3eb893e9ae3_2022-11-17 20:20:31+00:00
175,580,WALMART SC #1768,9e9ea232-c315-4b3f-b49e-68213e743d14,Self Checkout 6,47d8ce50-195a-49b6-9f06-d3eb893e9ae3,2022-11-17 20:20:31+00:00,"Fanta Orange Soda Bottle, 20 fl oz",3.0,42.0,5.471124620060791,8c2671fe-cba1-4305-9590-3f42b021926c,47d8ce50-195a-49b6-9f06-d3eb893e9ae3_2022-11-17 20:20:31+00:00
193,675,TARGET #1814,bf6056f2-b419-457b-991b-1429631ad325,Checkstand 1,fed6bddf-aad9-4b5f-bc96-929208c29b5b,2022-11-17 20:44:08+00:00,"Minute Maid Lemonade Bottles, 20 fl oz, 24 Pack",1.0,44.0,6.025104602510461,321e51e9-1096-48ec-b8e7-de3bbf0cce9e,fed6bddf-aad9-4b5f-bc96-929208c29b5b_2022-11-17 20:44:08+00:00
194,678,TARGET #1814,bf6056f2-b419-457b-991b-1429631ad325,Checkstand 1,fed6bddf-aad9-4b5f-bc96-929208c29b5b,2022-11-17 20:44:08+00:00,"Aha Lime Watermelon Can, 16 fl oz",2.0,44.0,1.205020920502092,40452a18-9a5b-4e2a-b12b-35f1eab21082,fed6bddf-aad9-4b5f-bc96-929208c29b5b_2022-11-17 20:44:08+00:00
195,680,TARGET #1814,bf6056f2-b419-457b-991b-1429631ad325,Checkstand 1,fed6bddf-aad9-4b5f-bc96-929208c29b5b,2022-11-17 20:44:08+00:00,"Coca-Cola Cherry Vanilla Bottle, 20 fl oz",1.0,44.0,2.410041841004184,39242ec8-bfeb-448f-8f3e-47fab1bf1945,fed6bddf-aad9-4b5f-bc96-929208c29b5b_2022-11-17 20:44:08+00:00
196,681,TARGET #1814,bf6056f2-b419-457b-991b-1429631ad325,Checkstand 1,fed6bddf-aad9-4b5f-bc96-929208c29b5b,2022-11-17 20:44:08+00:00,"Aha Blueberry Pomegranate Can, 16 fl oz",2.0,44.0,4.820083682008368,6fbc6be1-0c19-4e05-9f08-11e47464e250,fed6bddf-aad9-4b5f-bc96-929208c29b5b_2022-11-17 20:44:08+00:00
198,683,TARGET #1814,bf6056f2-b419-457b-991b-1429631ad325,Checkstand 1,fed6bddf-aad9-4b5f-bc96-929208c29b5b,2022-11-17 20:44:08+00:00,Bodyarmor Tropical Punch 16oz Bottle,1.0,44.0,2.410041841004184,86f5d282-be9d-4754-826c-a20668cca6e6,fed6bddf-aad9-4b5f-bc96-929208c29b5b_2022-11-17 20:44:08+00:00
200,685,TARGET #1814,bf6056f2-b419-457b-991b-1429631ad325,Checkstand 1,fed6bddf-aad9-4b5f-bc96-929208c29b5b,2022-11-17 20:44:08+00:00,Monster Energy Zero Ultra 16oz Can,3.0,44.0,4.820083682008368,97de171d-9ebe-4e3a-a948-8e74ec9b45e0,fed6bddf-aad9-4b5f-bc96-929208c29b5b_2022-11-17 20:44:08+00:00
201,686,TARGET #1814,bf6056f2-b419-457b-991b-1429631ad325,Checkstand 1,fed6bddf-aad9-4b5f-bc96-929208c29b5b,2022-11-17 20:44:08+00:00,Bodyarmor Fruit Punch 16oz Bottle,2.0,44.0,1.205020920502092,0c13a85a-c312-442c-9f69-76c8b1a1625d,fed6bddf-aad9-4b5f-bc96-929208c29b5b_2022-11-17 20:44:08+00:00
202,687,TARGET #1814,bf6056f2-b419-457b-991b-1429631ad325,Checkstand 1,fed6bddf-aad9-4b5f-bc96-929208c29b5b,2022-11-17 20:44:08+00:00,"smartwater nutrient-enhanced water Bottle, 20 fl oz",5.0,44.0,1.205020920502092,13f9a232-5324-4dc7-b49a-d3d546653980,fed6bddf-aad9-4b5f-bc96-929208c29b5b_2022-11-17 20:44:08+00:00
203,688,TARGET #1814,bf6056f2-b419-457b-991b-1429631ad325,Checkstand 1,fed6bddf-aad9-4b5f-bc96-929208c29b5b,2022-11-17 20:44:08+00:00,"Coca-Cola Cherry Bottle, 20 fl oz",1.0,44.0,6.025104602510461,68767549-3cb3-4165-b0e3-1a3a75289e42,fed6bddf-aad9-4b5f-bc96-929208c29b5b_2022-11-17 20:44:08+00:00
204,689,TARGET #1814,bf6056f2-b419-457b-991b-1429631ad325,Checkstand 1,fed6bddf-aad9-4b5f-bc96-929208c29b5b,2022-11-17 20:44:08+00:00,"Coca-Cola Vanilla Bottle, 20 fl oz",1.0,44.0,3.615062761506276,76119bac-573d-4c58-a3c0-21d8d2fa1d63,fed6bddf-aad9-4b5f-bc96-929208c29b5b_2022-11-17 20:44:08+00:00
206,692,WALMART SC #2511,7d4a839d-d9e2-46d3-bce4-6c8e630780eb,Self Checkout Market Entrance  ,25cf3fa3-bb5b-4945-a94d-590bdce753f6,2022-11-17 15:00:35+00:00,"POWERADE Mountain Berry Blast Bottle, 20 fl oz",2.0,36.0,7.495120364346128,ba7ba9c4-89d1-4f1e-958d-f6aaf1135a54,25cf3fa3-bb5b-4945-a94d-590bdce753f6_2022-11-17 15:00:35+00:00
207,693,WALMART SC #2511,7d4a839d-d9e2-46d3-bce4-6c8e630780eb,Self Checkout Market Entrance  ,25cf3fa3-bb5b-4945-a94d-590bdce753f6,2022-11-17 15:00:35+00:00,"DASANI Purified Water Bottle, 20 fl oz",6.0,36.0,4.68445022771633,9d5d2259-6fa3-4d29-8cde-fe6b1498cd7d,25cf3fa3-bb5b-4945-a94d-590bdce753f6_2022-11-17 15:00:35+00:00
209,696,WALMART SC #2511,7d4a839d-d9e2-46d3-bce4-6c8e630780eb,Self Checkout Market Entrance  ,25cf3fa3-bb5b-4945-a94d-590bdce753f6,2022-11-17 15:00:35+00:00,"Diet Coke Bottle, 20 fl oz",4.0,36.0,5.621340273259596,a701c623-579d-42bd-a2fe-a34578c54b24,25cf3fa3-bb5b-4945-a94d-590bdce753f6_2022-11-17 15:00:35+00:00
211,698,WALMART SC #2511,7d4a839d-d9e2-46d3-bce4-6c8e630780eb,Self Checkout Market Entrance  ,25cf3fa3-bb5b-4945-a94d-590bdce753f6,2022-11-17 15:00:35+00:00,Monster Energy Original 16oz Can,3.0,36.0,3.747560182173064,086d252c-c27e-40f3-bc96-19d03948cec0,25cf3fa3-bb5b-4945-a94d-590bdce753f6_2022-11-17 15:00:35+00:00
